continent,location,date,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,positive_rate
Asia,Iraq,20/02/2020,,,,,,
Asia,Iraq,21/02/2020,,,,,,
Asia,Iraq,22/02/2020,,,,,,
Asia,Iraq,23/02/2020,,,,,,
Asia,Iraq,24/02/2020,,,,,,
Asia,Iraq,25/02/2020,1,,0.025,,,
Asia,Iraq,26/02/2020,5,,0.124,,,
Asia,Iraq,27/02/2020,5,,0.124,,,
Asia,Iraq,28/02/2020,6,,0.149,,,
Asia,Iraq,29/02/2020,7,,0.174,,,
Asia,Iraq,1/03/2020,13,,0.323,,,
Asia,Iraq,2/03/2020,19,,0.472,,,
Asia,Iraq,3/03/2020,21,,0.522,,,
Asia,Iraq,4/03/2020,26,,0.646,,,
Asia,Iraq,5/03/2020,31,,0.771,,,
Asia,Iraq,6/03/2020,38,2,0.945,0.05,,
Asia,Iraq,7/03/2020,,,,,,
Asia,Iraq,8/03/2020,54,2,1.343,0.05,,
Asia,Iraq,9/03/2020,61,6,1.517,0.149,,
Asia,Iraq,10/03/2020,,,,,,
Asia,Iraq,11/03/2020,61,6,1.517,0.149,,
Asia,Iraq,12/03/2020,70,8,1.74,0.199,,
Asia,Iraq,13/03/2020,74,8,1.84,0.199,,
Asia,Iraq,14/03/2020,85,9,2.113,0.224,,
Asia,Iraq,15/03/2020,85,9,2.113,0.224,,
Asia,Iraq,16/03/2020,124,9,3.083,0.224,,
Asia,Iraq,17/03/2020,124,9,3.083,0.224,,
Asia,Iraq,18/03/2020,154,11,3.829,0.273,,
Asia,Iraq,19/03/2020,164,12,4.077,0.298,,
Asia,Iraq,20/03/2020,177,12,4.401,0.298,,
Asia,Iraq,21/03/2020,193,14,4.798,0.348,,
Asia,Iraq,22/03/2020,214,17,5.32,0.423,,
Asia,Iraq,23/03/2020,233,20,5.793,0.497,,
Asia,Iraq,24/03/2020,266,23,6.613,0.572,,
Asia,Iraq,25/03/2020,316,27,7.856,0.671,,
Asia,Iraq,26/03/2020,346,29,8.602,0.721,,
Asia,Iraq,27/03/2020,382,36,9.497,0.895,,
Asia,Iraq,28/03/2020,458,40,11.387,0.994,,
Asia,Iraq,29/03/2020,506,42,12.58,1.044,,
Asia,Iraq,30/03/2020,547,42,13.599,1.044,,
Asia,Iraq,31/03/2020,630,46,15.663,1.144,,
Asia,Iraq,1/04/2020,694,50,17.254,1.243,,
Asia,Iraq,2/04/2020,694,50,17.254,1.243,,
Asia,Iraq,3/04/2020,772,54,19.193,1.343,,
Asia,Iraq,4/04/2020,772,54,19.193,1.343,,
Asia,Iraq,5/04/2020,878,56,21.829,1.392,,
Asia,Iraq,6/04/2020,961,61,23.892,1.517,,
Asia,Iraq,7/04/2020,1031,64,25.632,1.591,0.655,
Asia,Iraq,8/04/2020,1031,64,25.632,1.591,0.706,
Asia,Iraq,9/04/2020,1202,69,29.884,1.715,0.757,
Asia,Iraq,10/04/2020,1232,69,30.63,1.715,0.8,
Asia,Iraq,11/04/2020,1279,70,31.798,1.74,0.843,
Asia,Iraq,12/04/2020,1318,72,32.768,1.79,0.88,
Asia,Iraq,13/04/2020,1352,76,33.613,1.889,0.94,
Asia,Iraq,14/04/2020,1378,78,34.259,1.939,1.13,0.018
Asia,Iraq,15/04/2020,1400,78,34.806,1.939,1.147,0.021
Asia,Iraq,16/04/2020,1415,79,35.179,1.964,1.225,0.011
Asia,Iraq,17/04/2020,1434,80,35.652,1.989,1.286,0.01
Asia,Iraq,18/04/2020,1482,81,36.845,2.014,1.341,0.01
Asia,Iraq,19/04/2020,1482,81,36.845,2.014,1.396,0.008
Asia,Iraq,20/04/2020,1539,82,38.262,2.039,1.468,0.009
Asia,Iraq,21/04/2020,1574,82,39.132,2.039,1.513,0.013
Asia,Iraq,22/04/2020,1602,83,39.828,2.064,1.563,0.012
Asia,Iraq,23/04/2020,1602,83,39.828,2.064,1.613,0.012
Asia,Iraq,24/04/2020,1677,83,41.693,2.064,1.673,0.016
Asia,Iraq,25/04/2020,1708,86,42.464,2.138,1.696,0.016
Asia,Iraq,26/04/2020,1763,86,43.831,2.138,1.777,0.018
Asia,Iraq,27/04/2020,1820,87,45.248,2.163,1.834,0.019
Asia,Iraq,28/04/2020,1847,88,45.92,2.188,1.95,0.016
Asia,Iraq,29/04/2020,1847,88,45.92,2.188,2.156,0.01
Asia,Iraq,30/04/2020,2003,92,49.798,2.287,2.289,0.015
Asia,Iraq,1/05/2020,2085,93,51.837,2.312,2.372,0.015
Asia,Iraq,2/05/2020,2153,94,53.527,2.337,2.443,0.015
Asia,Iraq,3/05/2020,2219,95,55.168,2.362,,0.014
Asia,Iraq,4/05/2020,2296,97,57.082,2.412,2.675,0.014
Asia,Iraq,5/05/2020,2346,98,58.326,2.436,2.821,0.014
Asia,Iraq,6/05/2020,2431,102,60.439,2.536,2.927,0.019
Asia,Iraq,7/05/2020,2480,102,61.657,2.536,2.998,0.017
Asia,Iraq,8/05/2020,2543,102,63.223,2.536,3.057,0.017
Asia,Iraq,9/05/2020,2603,104,64.715,2.586,3.106,0.017
Asia,Iraq,10/05/2020,2679,107,66.605,2.66,3.161,0.019
Asia,Iraq,11/05/2020,2767,109,68.792,2.71,3.225,0.021
Asia,Iraq,12/05/2020,2818,110,70.06,2.735,3.293,0.025
Asia,Iraq,13/05/2020,2913,112,72.422,2.785,3.397,0.025
Asia,Iraq,14/05/2020,3032,115,75.381,2.859,3.495,0.028
Asia,Iraq,15/05/2020,3143,115,78.14,2.859,3.568,0.029
Asia,Iraq,16/05/2020,3193,117,79.383,2.909,3.645,0.027
Asia,Iraq,17/05/2020,3260,121,81.049,3.008,3.722,0.026
Asia,Iraq,18/05/2020,3404,123,84.629,3.058,3.809,0.027
Asia,Iraq,19/05/2020,3554,127,88.358,3.157,3.92,0.029
Asia,Iraq,20/05/2020,3611,131,89.776,3.257,4.068,0.026
Asia,Iraq,21/05/2020,3724,134,92.585,3.331,,0.024
Asia,Iraq,22/05/2020,3877,140,96.389,3.481,,0.023
Asia,Iraq,23/05/2020,3964,147,98.552,3.655,,0.022
Asia,Iraq,24/05/2020,4272,152,106.209,3.779,,0.027
Asia,Iraq,25/05/2020,4469,160,111.107,3.978,,0.027
Asia,Iraq,26/05/2020,4632,163,115.159,4.052,,0.026
Asia,Iraq,27/05/2020,4848,169,120.53,4.202,,0.03
Asia,Iraq,28/05/2020,5135,175,127.665,4.351,,0.035
Asia,Iraq,29/05/2020,5457,179,135.67,4.45,,0.039
Asia,Iraq,30/05/2020,5873,185,146.013,4.599,,0.047
Asia,Iraq,31/05/2020,6179,195,153.62,4.848,5.662,0.047
Asia,Iraq,1/06/2020,6439,205,160.085,5.097,5.923,0.043
Asia,Iraq,2/06/2020,6868,215,170.75,5.345,6.258,0.042
Asia,Iraq,3/06/2020,7387,235,183.653,5.843,6.471,0.045
Asia,Iraq,4/06/2020,8168,256,203.07,6.365,6.769,0.049
Asia,Iraq,5/06/2020,8840,271,219.777,6.738,7.009,0.051
Asia,Iraq,6/06/2020,9846,285,244.788,7.086,7.32,0.055
Asia,Iraq,7/06/2020,11098,318,275.915,7.906,7.534,0.065
Asia,Iraq,8/06/2020,12366,346,307.44,8.602,7.756,0.08
Asia,Iraq,9/06/2020,13481,370,335.161,9.199,8.023,0.093
Asia,Iraq,10/06/2020,14268,392,354.727,9.746,8.217,0.098
Asia,Iraq,11/06/2020,15414,426,383.218,10.591,8.45,0.107
Asia,Iraq,12/06/2020,16675,457,414.569,11.362,8.692,0.116
Asia,Iraq,13/06/2020,17770,496,441.792,12.331,8.949,0.121
Asia,Iraq,14/06/2020,18950,549,471.129,13.649,9.196,0.118
Asia,Iraq,15/06/2020,20209,607,502.43,15.091,9.448,0.115
Asia,Iraq,16/06/2020,21315,652,529.927,16.21,9.704,0.116
Asia,Iraq,17/06/2020,22700,712,564.361,17.702,10.029,0.116
Asia,Iraq,18/06/2020,24254,773,602.996,19.218,10.292,0.119
Asia,Iraq,19/06/2020,25717,856,639.368,21.282,10.571,0.12
Asia,Iraq,20/06/2020,27352,925,680.017,22.997,10.82,0.127
Asia,Iraq,21/06/2020,29222,1013,726.509,25.185,11.069,0.136
Asia,Iraq,22/06/2020,30868,1100,767.431,27.348,11.32,0.142
Asia,Iraq,23/06/2020,32676,1167,812.381,29.014,11.585,0.15
Asia,Iraq,24/06/2020,34502,1251,857.779,31.102,11.87,0.159
Asia,Iraq,25/06/2020,36702,1330,912.474,33.066,12.152,0.166
Asia,Iraq,26/06/2020,39139,1437,973.062,35.726,12.449,0.178
Asia,Iraq,27/06/2020,41193,1559,1024.128,38.759,12.688,0.184
Asia,Iraq,28/06/2020,43262,1660,1075.567,41.27,12.952,0.185
Asia,Iraq,29/06/2020,45402,1756,1128.771,43.657,13.229,0.189
Asia,Iraq,30/06/2020,47151,1839,1172.254,45.721,13.538,0.184
Asia,Iraq,1/07/2020,49109,1943,1220.933,48.306,13.821,0.186
Asia,Iraq,2/07/2020,51524,2050,1280.974,50.966,14.114,0.188
Asia,Iraq,3/07/2020,53708,2160,1335.272,53.701,14.416,0.184
Asia,Iraq,4/07/2020,56020,2262,1392.753,56.237,14.653,0.188
Asia,Iraq,5/07/2020,58354,2368,1450.78,58.873,14.944,0.188
Asia,Iraq,6/07/2020,60479,2473,1503.611,61.483,15.23,0.187
Asia,Iraq,7/07/2020,62275,2567,1548.263,63.82,15.524,0.189
Asia,Iraq,8/07/2020,64701,2685,1608.577,66.754,15.843,0.192
Asia,Iraq,9/07/2020,67442,2779,1676.723,69.091,16.136,0.196
Asia,Iraq,10/07/2020,69612,2882,1730.673,71.651,16.436,0.196
Asia,Iraq,11/07/2020,72460,2960,1801.479,73.591,16.694,0.2
Asia,Iraq,12/07/2020,75194,3055,1869.451,75.953,16.971,0.207
Asia,Iraq,13/07/2020,77506,3150,1926.931,78.314,17.354,0.199
Asia,Iraq,14/07/2020,79735,3250,1982.348,80.801,,0.195
Asia,Iraq,15/07/2020,81757,3345,2032.618,83.162,,0.184
Asia,Iraq,16/07/2020,83867,3432,2085.077,85.325,,0.169
Asia,Iraq,17/07/2020,86148,3522,2141.786,87.563,18.946,0.164
Asia,Iraq,18/07/2020,88171,3616,2192.081,89.9,19.325,0.148
Asia,Iraq,19/07/2020,90220,3691,2243.023,91.765,19.716,0.136
Asia,Iraq,20/07/2020,92530,3781,2300.454,94.002,20.126,0.135
Asia,Iraq,21/07/2020,94693,3869,2354.229,96.19,20.531,0.134
Asia,Iraq,22/07/2020,97159,3950,2415.538,98.204,20.989,0.135
Asia,Iraq,23/07/2020,99865,4042,2482.814,100.491,21.41,0.139
Asia,Iraq,24/07/2020,102226,4122,2541.513,102.48,,0.138
Asia,Iraq,25/07/2020,104711,4212,2603.294,104.718,,0.14
Asia,Iraq,26/07/2020,107573,4284,2674.448,106.508,22.691,0.145
Asia,Iraq,27/07/2020,110032,4362,2735.583,108.447,23.117,0.145
Asia,Iraq,28/07/2020,112585,4458,2799.055,110.833,23.538,0.148
Asia,Iraq,29/07/2020,115332,4535,2867.35,112.748,23.999,0.15
Asia,Iraq,30/07/2020,118300,4603,2941.14,114.438,24.447,0.151
Asia,Iraq,31/07/2020,121263,4671,3014.805,116.129,24.886,0.155
Asia,Iraq,1/08/2020,124609,4741,3097.992,117.869,25.229,0.167
Asia,Iraq,2/08/2020,126704,4805,3150.077,119.46,25.587,0.164
Asia,Iraq,3/08/2020,129151,4868,3210.914,121.027,25.926,0.169
Asia,Iraq,4/08/2020,131886,4934,3278.911,122.668,26.344,0.171
Asia,Iraq,5/08/2020,134722,5017,3349.419,124.731,26.755,0.175
Asia,Iraq,6/08/2020,137556,5094,3419.877,126.646,27.167,0.176
Asia,Iraq,7/08/2020,140603,5161,3495.63,128.311,27.603,0.177
Asia,Iraq,8/08/2020,144064,5236,3581.677,130.176,28.029,0.173
Asia,Iraq,9/08/2020,147389,5310,3664.342,132.016,28.476,0.178
Asia,Iraq,10/08/2020,150115,5392,3732.115,134.054,28.965,0.171
Asia,Iraq,11/08/2020,153599,5464,3818.733,135.844,29.435,0.175
Asia,Iraq,12/08/2020,156995,5531,3903.163,137.51,29.931,0.174
Asia,Iraq,13/08/2020,160436,5588,3988.712,138.927,30.453,0.173
Asia,Iraq,14/08/2020,164277,5641,4084.206,140.245,30.962,0.175
Asia,Iraq,15/08/2020,168290,5709,4183.976,141.935,31.416,0.178
Asia,Iraq,16/08/2020,172583,5785,4290.708,143.825,31.896,0.183
Asia,Iraq,17/08/2020,176931,5860,4398.806,145.69,32.428,0.193
Asia,Iraq,18/08/2020,180133,5954,4478.413,148.027,32.944,0.188
Asia,Iraq,19/08/2020,184709,6036,4592.181,150.065,33.45,0.196
Asia,Iraq,20/08/2020,188802,6121,4693.94,152.178,,0.198
Asia,Iraq,21/08/2020,192797,6208,4793.262,154.341,,0.196
Asia,Iraq,22/08/2020,197085,6283,4899.869,156.206,35.153,0.192
Asia,Iraq,23/08/2020,201050,6353,4998.446,157.946,35.642,0.189
Asia,Iraq,24/08/2020,204341,6428,5080.266,159.811,,0.178
Asia,Iraq,25/08/2020,207985,6519,5170.862,162.073,36.85,0.177
Asia,Iraq,26/08/2020,211947,6596,5269.364,163.988,37.356,0.173
Asia,Iraq,27/08/2020,215784,6668,5364.758,165.778,,0.174
Asia,Iraq,28/08/2020,219435,6740,5455.528,167.568,,0.173
Asia,Iraq,29/08/2020,223612,6814,5559.376,169.408,,0.174
Asia,Iraq,30/08/2020,227446,6891,5654.695,171.322,39.464,0.172
Asia,Iraq,31/08/2020,231177,6959,5747.454,173.013,39.926,0.181
Asia,Iraq,1/09/2020,234934,7042,5840.86,175.076,40.384,0.19
Asia,Iraq,2/09/2020,238338,7123,5925.489,177.09,40.959,0.182
Asia,Iraq,3/09/2020,242284,7201,6023.593,179.029,41.531,0.181
Asia,Iraq,4/09/2020,247039,7275,6141.811,180.869,,0.185
Asia,Iraq,5/09/2020,252075,7359,6267.014,182.957,42.716,0.187
Asia,Iraq,6/09/2020,256719,7422,6382.472,184.524,43.282,0.191
Asia,Iraq,7/09/2020,260370,7512,6473.242,186.761,43.887,0.183
Asia,Iraq,8/09/2020,264684,7589,6580.496,188.675,,0.179
Asia,Iraq,9/09/2020,269578,7657,6702.169,190.366,,0.186
Asia,Iraq,10/09/2020,273821,7732,6807.657,192.231,45.768,0.185
Asia,Iraq,11/09/2020,278418,7814,6921.946,194.269,46.345,0.185
Asia,Iraq,12/09/2020,282672,7881,7027.708,195.935,46.816,0.186
Asia,Iraq,13/09/2020,286778,7941,7129.79,197.427,47.297,0.186
Asia,Iraq,14/09/2020,290309,8014,7217.577,199.242,47.893,0.186
Asia,Iraq,15/09/2020,294478,8086,7321.225,201.032,48.444,0.188
Asia,Iraq,16/09/2020,298702,8166,7426.241,203.021,49.054,0.185
Asia,Iraq,17/09/2020,303059,8248,7534.563,205.059,49.681,0.186
Asia,Iraq,18/09/2020,307385,8332,7642.115,207.148,50.26,0.184
Asia,Iraq,19/09/2020,311690,8408,7749.145,209.037,50.694,0.186
Asia,Iraq,20/09/2020,315597,8491,7846.279,211.101,51.143,0.186
Asia,Iraq,21/09/2020,319035,8555,7931.754,212.692,51.634,0.191
Asia,Iraq,22/09/2020,322856,8625,8026.751,214.432,52.172,0.189
Asia,Iraq,23/09/2020,327580,8682,8144.197,215.849,52.739,0.195
Asia,Iraq,24/09/2020,332635,8754,8269.873,217.639,53.251,0.206
Asia,Iraq,25/09/2020,337106,8799,8381.03,218.758,53.765,0.211
Asia,Iraq,26/09/2020,341699,8867,8495.22,220.449,54.206,0.212
Asia,Iraq,27/09/2020,345969,8935,8601.379,222.139,54.667,0.214
Asia,Iraq,28/09/2020,349450,8990,8687.923,223.507,55.216,0.211
Asia,Iraq,29/09/2020,353566,9052,8790.254,225.048,55.792,0.211
Asia,Iraq,30/09/2020,358290,9122,8907.7,226.788,56.345,0.212
Asia,Iraq,1/10/2020,362981,9181,9024.327,228.255,56.93,0.205
Asia,Iraq,2/10/2020,367474,9231,9136.03,229.498,57.479,0.203
Asia,Iraq,3/10/2020,372259,9298,9254.993,231.164,57.937,0.204
Asia,Iraq,4/10/2020,375931,9347,9346.286,232.382,58.411,0.199
Asia,Iraq,5/10/2020,379141,9399,9426.092,233.675,58.956,0.197
Asia,Iraq,6/10/2020,382949,9464,9520.765,235.291,59.553,0.194
Asia,Iraq,7/10/2020,387121,9531,9624.488,236.957,60.147,0.189
Asia,Iraq,8/10/2020,391044,9604,9722.021,238.772,60.658,0.187
Asia,Iraq,9/10/2020,394566,9683,9809.583,240.736,61.08,0.187
Asia,Iraq,10/10/2020,397780,9735,9889.489,242.029,61.424,0.182
Asia,Iraq,11/10/2020,400124,9790,9947.765,243.396,61.836,0.176
Asia,Iraq,12/10/2020,402330,9852,10002.61,244.938,62.342,0.17
Asia,Iraq,13/10/2020,405437,9912,10079.855,246.429,62.856,0.169
Asia,Iraq,14/10/2020,409358,9970,10177.338,247.871,63.366,0.172
Asia,Iraq,15/10/2020,413215,10021,10273.229,249.139,63.864,0.172
Asia,Iraq,16/10/2020,416802,10086,10362.408,250.755,64.361,0.168
Asia,Iraq,17/10/2020,420303,10142,10449.449,252.147,64.776,0.167
Asia,Iraq,18/10/2020,423524,10198,10529.529,253.54,65.246,0.171
Asia,Iraq,19/10/2020,426634,10254,10606.849,254.932,65.753,0.177
Asia,Iraq,20/10/2020,430678,10317,10707.389,256.498,66.27,0.184
Asia,Iraq,21/10/2020,434598,10366,10804.847,257.716,66.772,0.184
Asia,Iraq,22/10/2020,438265,10418,10896.015,259.009,67.274,0.183
Asia,Iraq,23/10/2020,442164,10465,10992.951,260.178,67.731,0.187
Asia,Iraq,24/10/2020,445949,10513,11087.052,261.371,68.113,0.191
Asia,Iraq,25/10/2020,449153,10568,11166.709,262.738,,
Asia,Iraq,26/10/2020,451707,10623,11230.206,264.106,,
Asia,Iraq,27/10/2020,455398,10671,11321.971,265.299,,
Europe,Ireland,31/12/2019,,,,,,
Europe,Ireland,1/01/2020,,,,,,
Europe,Ireland,2/01/2020,,,,,,
Europe,Ireland,3/01/2020,,,,,,
Europe,Ireland,4/01/2020,,,,,,
Europe,Ireland,5/01/2020,,,,,,
Europe,Ireland,6/01/2020,,,,,,
Europe,Ireland,7/01/2020,,,,,,
Europe,Ireland,8/01/2020,,,,,,
Europe,Ireland,9/01/2020,,,,,,
Europe,Ireland,10/01/2020,,,,,,
Europe,Ireland,11/01/2020,,,,,,
Europe,Ireland,12/01/2020,,,,,,
Europe,Ireland,13/01/2020,,,,,,
Europe,Ireland,14/01/2020,,,,,,
Europe,Ireland,15/01/2020,,,,,,
Europe,Ireland,16/01/2020,,,,,,
Europe,Ireland,17/01/2020,,,,,,
Europe,Ireland,18/01/2020,,,,,,
Europe,Ireland,19/01/2020,,,,,,
Europe,Ireland,20/01/2020,,,,,,
Europe,Ireland,21/01/2020,,,,,,
Europe,Ireland,22/01/2020,,,,,,
Europe,Ireland,23/01/2020,,,,,,
Europe,Ireland,24/01/2020,,,,,,
Europe,Ireland,25/01/2020,,,,,,
Europe,Ireland,26/01/2020,,,,,,
Europe,Ireland,27/01/2020,,,,,,
Europe,Ireland,28/01/2020,,,,,,
Europe,Ireland,29/01/2020,,,,,,
Europe,Ireland,30/01/2020,,,,,,
Europe,Ireland,31/01/2020,,,,,,
Europe,Ireland,1/02/2020,,,,,,
Europe,Ireland,2/02/2020,,,,,,
Europe,Ireland,3/02/2020,,,,,,
Europe,Ireland,4/02/2020,,,,,,
Europe,Ireland,5/02/2020,,,,,,
Europe,Ireland,6/02/2020,,,,,,
Europe,Ireland,7/02/2020,,,,,,
Europe,Ireland,8/02/2020,,,,,,
Europe,Ireland,9/02/2020,,,,,,
Europe,Ireland,10/02/2020,,,,,,
Europe,Ireland,11/02/2020,,,,,,
Europe,Ireland,12/02/2020,,,,,,
Europe,Ireland,13/02/2020,,,,,,
Europe,Ireland,14/02/2020,,,,,,
Europe,Ireland,15/02/2020,,,,,,
Europe,Ireland,16/02/2020,,,,,,
Europe,Ireland,17/02/2020,,,,,,
Europe,Ireland,18/02/2020,,,,,,
Europe,Ireland,19/02/2020,,,,,,
Europe,Ireland,20/02/2020,,,,,,
Europe,Ireland,21/02/2020,,,,,,
Europe,Ireland,22/02/2020,,,,,,
Europe,Ireland,23/02/2020,,,,,,
Europe,Ireland,24/02/2020,,,,,,
Europe,Ireland,25/02/2020,,,,,,
Europe,Ireland,26/02/2020,,,,,,
Europe,Ireland,27/02/2020,,,,,,
Europe,Ireland,28/02/2020,,,,,,
Europe,Ireland,29/02/2020,,,,,,
Europe,Ireland,1/03/2020,1,,0.203,,,
Europe,Ireland,2/03/2020,1,,0.203,,,
Europe,Ireland,3/03/2020,,,,,,
Europe,Ireland,4/03/2020,2,,0.405,,,
Europe,Ireland,5/03/2020,6,,1.215,,,
Europe,Ireland,6/03/2020,13,,2.633,,,
Europe,Ireland,7/03/2020,18,,3.645,,,
Europe,Ireland,8/03/2020,19,,3.848,,,
